UserID,Rating,Review,ReviewTime,MealID,mealName,mealType,mealPrice
A3ESC4KRL9QMCV,5,此味只应天上有！,1684312000,B008ZXSUO2,傣族泡酸鸡脚,鸡肉,20
A3H6BDVZQUM29N,5,此味只应天上有！,1684312000,B007UMK3SA,xo酱灼小白菜,素菜,10
A2J1WBQNGCF0S0,5,此味只应天上有！,1684312000,B003V61JUK,香蕉燕麦脆,其他,15
ACFEHL6SQ7SBQ,5,此味只应天上有！,1684312000,B000ICRKLM,糖醋手撕包菜,素菜,9
A2QZCC9P9712AB,5,此味只应天上有！,1684312000,B002S28HUS,卤焖猪肘,猪肉,39
A8E1J9IDU18V9,5,此味只应天上有！,1684312000,B003VDX6MW,黄金芝士虾球,素菜,29
A1OLBHUVNZGHFN,5,此味只应天上有！,1684312000,B008R6LI0U,酸菜洋芋汤,汤品,19
A3MWYPZBKL1NJ,3,家常菜，还不错,1684312000,B008XFBQNO,香茅烤鱼,烧烤,20
A2UHIQNHUD3XFR,5,此味只应天上有！,1684312000,B008ZXSUO2,傣族泡酸鸡脚,鸡肉,20
A2F3TZBN4K9YO3,5,此味只应天上有！,1684312000,B008ZXSUO2,傣族泡酸鸡脚,鸡肉,20
A1H4CM2169AVJ8,5,此味只应天上有！,1684312000,B0091P60PY,滇味牛肝菌,牛肉,16
A3H8W4NNCAH1A9,5,此味只应天上有！,1684312000,B0086T706Y,蒜香菠菜,素菜,12
AIMR915K4YCN,5,此味只应天上有！,1684312000,B006RECSBC,日式红豆软饼,饼,10
A1L6OEWJF6DUXL,5,此味只应天上有！,1684312000,B0079W7X98,鱿鱼糯米卷,其他,19
A3POM5GPI6OW9W,5,此味只应天上有！,1684312000,B001EXRQQ8,琥珀核桃仁,其他,17
A2O17YYI2Y53I7,3,家常菜，还不错,1684312000,B003UPE4WC,美味红烧鱼,鱼,29
A26ZP4UCSERR2F,5,此味只应天上有！,1684312000,B0072C8RPE,芦笋肉丝炒面,面,14
A12QR8VUUDK67P,5,此味只应天上有！,1684312000,B007UMK3SA,xo酱灼小白菜,素菜,10
A36SL1P1YOIXL5,5,此味只应天上有！,1684312000,B007PYF66W,紫薯山药包,素菜,8
A2WOGHIMU4ZCJS,4,尝过之后，不得不赞,1684312000,B0089JDMHW,客家盐焗鸡,鸡肉,39
A2WOGHIMU4ZCJS,5,此味只应天上有！,1684312000,B008JSOXLW,泰酱鱼丁,鱼,24
A2UOH8KAGORCOH,5,此味只应天上有！,1684312000,B009IF7Z38,西红柿烧豆腐,豆制品,11
A33G7YVBCLELW5,5,此味只应天上有！,1684312000,B009IG59DK,浇汁嫩豆腐,豆制品,11
A6SXZO6PW6AGM,5,此味只应天上有！,1684312000,B009IG59DK,浇汁嫩豆腐,豆制品,11
A2UOH8KAGORCOH,5,此味只应天上有！,1684312000,B009F7QE0E,炸猪排升级版,猪肉,37
A3LZGLA88K0LA0,3,家常菜，还不错,1684312000,B009KOE4ZO,椒盐南瓜,素菜,15
A6SXZO6PW6AGM,5,此味只应天上有！,1684312000,B00APE06UA,豆浆机做皮冻,其他,5
A2S2S21D1Y87IF,5,此味只应天上有！,1684312000,B00APRBBBK,橙子炖瘦肉,汤品,15
A6SXZO6PW6AGM,5,此味只应天上有！,1684312000,B00APUQK7C,牛仔骨,牛肉,32
A3573A5Y7U5AS4,5,此味只应天上有！,1684312000,B000IBUIS0,玫瑰花卷饺子,素菜,10
A10QT3QQFWYRM5,4,尝过之后，不得不赞,1684312000,B000OGTRC2,酥香猪肝,猪肉,45
A3BYZQV61VUEUE,4,尝过之后，不得不赞,1684312000,B000OGTRC2,酥香猪肝,猪肉,45
ASFNTI8NRNRR0,3,家常菜，还不错,1684312000,B003AVGMV2,茶树菇干锅鸡,鸡肉,35
A36SL1P1YOIXL5,4,尝过之后，不得不赞,1684312000,B0055XI8BK,西芹酿虾条,海鲜,20
A2WOGHIMU4ZCJS,4,尝过之后，不得不赞,1684312000,B0058SH8F4,划炒马兰头,素菜,16
A2WOGHIMU4ZCJS,5,此味只应天上有！,1684312000,B006YZSC3C,莓干三色鸡丁,鸡肉,20
A2LNW7GRQ205KS,4,尝过之后，不得不赞,1684312000,B00BLCHL4Y,烤箱烤肉串,烧烤,18
A6SXZO6PW6AGM,5,此味只应天上有！,1684312000,B00B0TNVNS,豆豉蒸排骨,猪肉,20
A3NNLLKMLMO9LL,5,简直太赞了,1684312000,B004CAGDQO,菊花青鱼,鱼,28
A1IDIJQ3VUMMP9,4,非常非常好吃,1684312000,B004D0733A,秦椒小炒肉,猪肉,18
A2QR8AX0ZHXO3M,5,简直太赞了,1684312000,B004GEYL9M,红烧蘑菇豆腐,豆制品,10
A2SBF7UC16ELSL,4,非常非常好吃,1684312000,B0056RKA1G,京酱肉丝,猪肉,16
A23M34LR1SQHS9,5,简直太赞了,1684312000,B005CZM5DI,香菠咕噜肉,猪肉,19
A93MMFYEAOTXY,4,非常非常好吃,1684312000,B008JSO786,蒜末红苋菜,素菜,10
A2YYCO8HXK8LS9,3,味道很正,1684312000,B008QTTGGG,傣味鱼皮,鱼,11
A1QRLTW4WCM42C,4,非常非常好吃,1684312000,B0095IDWG2,大酥牛肉,牛肉,35
AN2WDDRGJTSML,5,简直太赞了,1684312000,B009GEDP26,竹笋炒肉丝,猪肉,16
ACEWX1FA6IOHM,5,简直太赞了,1684312000,B009I7VS2K,西湖龙井豆腐,豆制品,10
A12XDFS1EKZEQ4,5,简直太赞了,1684312000,B009FZFONO,高汤,汤品,15
A2NK14AA7IJETL,4,非常非常好吃,1684312000,B00A2KIMH6,牡蛎韭菜汤,汤品,20
A2S60IRASI2XBT,5,简直太赞了,1684312000,B001F6ZIXC,蘑菇酿丸子,其他,14
A3NP6TNW62NWBQ,5,简直太赞了,1684312000,B007JF83YY,蜜汁叉烧,猪肉,18
A1O3A86NCJJVH8,5,简直太赞了,1684312000,B007PYFAP4,鲜美盐烤蘑菇,烧烤,14
A1VFEY2IE6XZ31,1,还算不错,1684312000,B001HWT3TE,木耳番茄炒蛋,蛋类,16
A3FZGDI9RI5HZK,5,简直太赞了,1684312000,B001MVN03K,凉拌皮蛋,蛋类,9
A2NK14AA7IJETL,3,味道很正,1684312000,B0025Z8G4K,炝拌土豆丝,素菜,15
A3NY9RMNIODSDW,5,简直太赞了,1684312000,B003RRW3BC,洋葱爆炒猪肝,猪肉,22
AXRGYVS0G2IB6,4,非常非常好吃,1684312000,B004AJ36NA,原笼粉蒸排骨,猪肉,29
A3CFKYWU4K9OGM,4,非常非常好吃,1684312000,B005DJRD80,西兰花炒山药,素菜,16
A20IIR0422G3A5,5,简直太赞了,1684312000,B001ENSOVO,油泼鲤鱼,鱼,29
A1O3A86NCJJVH8,5,简直太赞了,1684312000,B002NWNTL0,黄瓜煎鸡蛋,蛋类,15
A23U2RC1J3W42O,5,简直太赞了,1684312000,B002LS7YVM,沾益辣子鸡,鸡肉,38
A344FO8O8Y6JOD,3,味道很正,1684312000,B003R7R1ZK,胡萝卜烧毛豆,素菜,13
A93MMFYEAOTXY,5,简直太赞了,1684312000,B003TJKRXY,荔浦芋扣肉,猪肉,25
AMONGV0LAI1O7,1,还算不错,1684312000,B009NB5UXE,烤鸡肉沙拉,烧烤,19
A694UE2WY9LHW,2,有特色，好吃,1684312000,B00APPB766,南瓜红枣泥,其他,10
A13OP3I0GNL144,5,简直太赞了,1684312000,B00D1N6OQ2,玉米烧排骨,猪肉,22
A1DUWRMZVLRKAJ,5,简直太赞了,1684312000,B00CQ1UXN0,酱瓜炒毛豆,素菜,10
A694UE2WY9LHW,5,简直太赞了,1684312000,B00D5P0QMY,咖喱猪肉饭,主食,21
A13J5V22IPFWNU,4,非常非常好吃,1684312000,B00DR98H4C,广式糖醋排骨,猪肉,24
A2HE75XSU2JDPU,4,非常非常好吃,1684312000,B00DAHSVYC,香菜陈皮鸭,鸭肉,37
A2GN8KZ2JVVFTU,5,简直太赞了,1684312000,B00DTOYIIE,肉燕,其他,16
A3EDIPCXT15C3T,5,简直太赞了,1684312000,B00EE2W7JM,炸藕盒,烧烤,9
A2HO2ELT25BVAJ,4,非常非常好吃,1684312000,B00AYRIFH4,珍珠丸子,其他,10
A2HO2ELT25BVAJ,4,非常非常好吃,1684312000,B00B6870JE,核桃糖,其他,6
A1LKUL0UNVV5RS,5,简直太赞了,1684312000,B0079W7X98,鱿鱼糯米卷,其他,19
A2SBF7UC16ELSL,4,非常非常好吃,1684312000,B00BN4QA5G,自制鱼丸,鱼,16
A2QR8AX0ZHXO3M,5,简直太赞了,1684312000,B00BW75MKI,传统锅包肉,猪肉,19
A1G65T126YATHZ,5,简直太赞了,1684312000,B00ESB6CV8,圣诞姜饼,饼,10
A3AS83OQW4HSL3,5,简直太赞了,1684312000,B00ETKG8AI,牛排,牛肉,29
A3NH7PYU4AD5GA,5,简直太赞了,1684312000,B00B8P8O9K,冬瓜茶,饮品,6
A694UE2WY9LHW,5,简直太赞了,1684312000,B00DYZGII6,花椒鱼片,鱼,18
A13J5V22IPFWNU,4,非常非常好吃,1684312000,B00E1BF0KE,椒香肥牛,牛肉,20
A2LCOSYZL96HHA,5,简直太赞了,1684312000,B00F0CLHQO,老汤酱牛肉,牛肉,22
ARIJK1WTIDH88,5,简直太赞了,1684312000,B00F3KFFPM,芹香羊渣,烧烤,22
A1G2WFEXLVBPN,1,还算不错,1684312000,B00F6PL4G8,巧克力塔,其他,13
A1TQTXQACVPWTR,4,非常非常好吃,1684312000,B00F6PL4G8,巧克力塔,其他,13
AAK14HO3LC7PI,4,非常非常好吃,1684312000,B00F6PL4G8,巧克力塔,其他,13
A2SBF7UC16ELSL,4,非常非常好吃,1684312000,B00DYPQYZ8,鹌鹑蛋猪肉丸,猪肉,18
A28SK775MPY1KH,5,简直太赞了,1684312000,B00D1N6OQ2,玉米烧排骨,猪肉,22
AFFVUZEGP1FDQ,3,有特色，卫生,1684347200,B000U6YXPM,香辣凉拌皮蛋,蛋类,10
A2LJKDPRVR907S,5,太美味了，强烈推荐！,1684347200,B000V5Q9Y0,炸酱面,面,7
A18758S1PUYIDT,5,太美味了，强烈推荐！,1684347200,B000ZU1KMW,四季豆回锅肉,猪肉,29
A2I6MHMAZZDCRX,4,很美味，推荐品尝,1684347200,B001CH44YI,清蒸鲈鱼,鱼,39
A4PPZNQF1X2IY,4,很美味，推荐品尝,1684347200,B001TNVEKC,太极养生羹,汤品,29
A19MMYMZO363KM,5,太美味了，强烈推荐！,1684347200,B001ENSOVO,油泼鲤鱼,鱼,29
AW3VZ5O895LRK,5,太美味了，强烈推荐！,1684347200,B001EXO256,核桃炝芹菜,素菜,17
AP3B615GM191G,5,太美味了，强烈推荐！,1684347200,B001EUKHRG,冬笋红烧肉,猪肉,28
A7EPDQ52FCB7K,1,一般般吧,1684347200,B001ALX4I8,凉拌海带丝,佐餐,10
A1A8PBZ4C4FRJ8,4,太美味了，强烈推荐！,1684348800,B002NWNTL0,黄瓜煎鸡蛋,蛋类,15
A27Z1QAMC8DOUH,4,太美味了，强烈推荐！,1684348800,B00D5OZQUC,清蒸草鱼,鱼,26
A1K3SFTY71SH6Q,4,简直太赞了,1684348800,B00K7WU85I,清炖鱼,鱼,18
A3POM5GPI6OW9W,3,味道很正,1684363200,B006W59XOQ,番茄烤酥面,烧烤,10
A6TCD92V1GHZD,5,简直太赞了,1684363200,B00EY7Y8VC,烧茄子,素菜,10
A3US0VOOEK3VZ8,5,简直太赞了,1684363200,B000VU4GW2,香辣土豆,素菜,12
A27Z1QAMC8DOUH,5,简直太赞了,1684363200,B001GRVMLM,可乐排骨,猪肉,29
A3PZFURIQBRIFG,5,简直太赞了,1684363200,B0045XR7O0,长沙臭豆腐,豆制品,13
A099898949AFPOGMFDCB,5,简直太赞了,1684363200,B003YUGS6S,蒜蓉蒸扇贝,海鲜,34
AYIYDQVHCFUFU,5,简直太赞了,1684363200,B0040HNZTW,凉拌血蚶,其他,17
A26PQF7KZUSWDO,5,简直太赞了,1684363200,B00426035K,西红柿打卤面,面,13
A26PQF7KZUSWDO,5,简直太赞了,1684363200,B004263SAM,干锅鸭头,鸭肉,27
A26PQF7KZUSWDO,5,简直太赞了,1684363200,B0045XR7O0,长沙臭豆腐,豆制品,13
A1IWR4YH4ZA9BM,5,简直太赞了,1684363200,B0047YXQ10,清凉麻酱拌面,面,12
A1332U2QTU7TPD,5,简直太赞了,1684363200,B0054TK99E,自制锅巴,羊肉,13
A1OE5P78QIQ13G,5,简直太赞了,1684363200,B00APRBBBK,橙子炖瘦肉,汤品,15
A1TA5QYECZP1L1,3,味道很正,1684363200,B00CRWPGQ2,蒜薹炒火腿,猪肉,16
A3B9XTIDLP6BKN,3,味道很正,1684363200,B00CW8CTWU,鱼松木耳,素菜,15
A1KBYG8FZLG2AJ,4,非常非常好吃,1684363200,B001EXRQQ8,琥珀核桃仁,其他,17
A3BOMBTREOENKP,5,简直太赞了,1684363200,B002AB1PZQ,水晶烧卖,其他,15
A14YU7HQI5U5UL,5,简直太赞了,1684363200,B005GT575S,香橙鸡翅,鸡肉,19
A38OY882KRC7V0,4,非常非常好吃,1684363200,B005IWN5EI,意面配牛排,牛肉,35
A2TYCANMRZQ9SK,3,味道很正,1684363200,B0063ONN9C,素炒隔夜苦瓜,素菜,13
A2EUR19WO8NRFQ,5,简直太赞了,1684363200,B006FTBWXY,什锦鸡肉串烧,烧烤,25
A1VD0VYLP8YR7N,5,简直太赞了,1684363200,B006Z48TZS,手撕茄子,素菜,12
AYR4NSN9LR2ZX,5,简直太赞了,1684363200,B00932ADLC,干焙洋芋丝,素菜,11
A1WNVZCUUF3KUY,1,还算不错,1684363200,B008QTTGGG,傣味鱼皮,鱼,11
A7M5DTKRO7R4T,5,简直太赞了,1684363200,B009GX6F10,烤黄瓜,烧烤,10
A1KNBQ1I59N6JK,5,简直太赞了,1684363200,B00A1ZV2KG,家常版烧茄子,素菜,13
A2HVL790PBWYTU,4,非常非常好吃,1684363200,B00F0XPJH6,红焖羊排,羊肉,30
A2EUR19WO8NRFQ,5,简直太赞了,1684363200,B0089U12GO,客家让豆腐,豆制品,10
A2DUXA28C33KFK,5,简直太赞了,1684363200,B009C46UEK,桂花糯米藕,其他,10
A1TKEITLUQTMWB,1,还算不错,1684363200,B00B8P8O9K,冬瓜茶,饮品,6
A2MN44T0P4KERI,5,简直太赞了,1684363200,B00F0XPJH6,红焖羊排,羊肉,30
A2TYCANMRZQ9SK,4,非常非常好吃,1684363200,B00F6PKYX2,杂粮寿司,其他,12
A3CWCN662VAFYN,5,简直太赞了,1684363200,B00FEC4B54,蒜香滋味骨,猪肉,18
A160DE6M9SUVXL,5,简直太赞了,1684363200,B00FJ01MQC,东北酱茄条,素菜,9
A374HQESYR9N5Q,2,有特色，好吃,1684363200,B00FOILWAA,番茄梅子冻,其他,15
A3B9XTIDLP6BKN,4,非常非常好吃,1684363200,B00GBUQXSG,山药汁,其他,8
A6TCD92V1GHZD,5,简直太赞了,1684363200,B00HNXZ1EM,正宗烧茄子,素菜,10
A6TCD92V1GHZD,5,简直太赞了,1684363200,B00HNZHPGC,草莓松饼,饼,8
A1WVA7V02PQOY6,5,简直太赞了,1684363200,B00AJMXSG2,清真醋溜苜蓿,素菜,13
A1E0GXUW9GPXRJ,5,简直太赞了,1684363200,B00APE00H4,红豆南瓜米糊,其他,6
A3POM5GPI6OW9W,5,简直太赞了,1684363200,B004MWZLYC,蔬菜烤鱼,鱼,19
A30XHP1BMZ3GE7,5,简直太赞了,1684363200,B007QRER4K,烧腐竹,烧烤,12
A2E3B7Y6DSCXXA,5,简直太赞了,1684363200,B00BHLTQ6U,蒜茄子,素菜,9
AD342OQX4EFN7,5,简直太赞了,1684363200,B000HAB4NK,蛋包饭,主食,15
A1THSBWV04YAIK,5,简直太赞了,1684363200,B000MVN8HE,干煸豆角,素菜,10
A1PZIMLWU6IPZ0,5,简直太赞了,1684363200,B001QDKK3W,辣炒空心菜,素菜,12
AAKZEBYCO9UBB,4,非常非常好吃,1684363200,B001QDKK3W,辣炒空心菜,素菜,12
A338ZJ8F0K1F43,5,简直太赞了,1684363200,B001V58C4O,白灼金针菇,素菜,16
A24LOUMD2QFFZP,5,简直太赞了,1684363200,B002T33IAA,剁椒炒西兰花,素菜,19
A24LOUMD2QFFZP,5,简直太赞了,1684363200,B0032UQR70,油泼秋葵,佐餐,10
A1TA5QYECZP1L1,3,味道很正,1684363200,B003A3PWFW,石锅烧排骨,猪肉,29
ATHD9KHUGV12Z,2,有特色，好吃,1684363200,B003UPE4WC,美味红烧鱼,鱼,29
A38LQ4YA7EUSYF,5,简直太赞了,1684363200,B004B8O9GI,炝炒圆白菜,素菜,13
A21M3YYEERMG3D,5,简直太赞了,1684363200,B00JIL4HLA,辣炒鱿鱼,海鲜,19
AZSZQXY81ZSM3,2,有特色，好吃,1684363200,B00K5M7LSC,黑蒜子牛肉粒,牛肉,14
A1LYQL40IB7SBL,3,味道很正,1684363200,B00K7WZVXC,白灼肥牛,牛肉,24
A3B9XTIDLP6BKN,4,非常非常好吃,1684363200,B00IAKMVHM,咖喱牛肉饭,主食,18
A3T606MDKIJ79E,5,简直太赞了,1684363200,B0079W7X98,鱿鱼糯米卷,其他,19
A1XT8AJB7S9JJG,3,味道很正,1684363200,B00IKFSSTW,水晶虾饺,海鲜,12
A3AYK1I6RAHYR1,5,简直太赞了,1684363200,B00IS8Q5HS,凉拌芦笋,佐餐,12
A3B5767B1YDFSS,3,味道很正,1684363200,B00ITKS65Y,凉拌冻粉,其他,10
A160DE6M9SUVXL,5,简直太赞了,1684363200,B00J5SGZUM,蚝油青椒茄子,素菜,12
AQGQKGNSZ21T9,5,简直太赞了,1684363200,B00J5U9SIQ,锅贴,其他,8
AW3VZ5O895LRK,5,简直太赞了,1684363200,B00J5WENJS,杏鲍鱼香肉丝,海鲜,20
A160DE6M9SUVXL,5,简直太赞了,1684363200,B00J7UV274,苤蓝肉丝,猪肉,16
A3DV6NR0078X2E,2,有特色，好吃,1684363200,B00JMJOWXG,黄豆芽拌粉丝,素菜,12
AZSZQXY81ZSM3,4,非常非常好吃,1684363200,B00JWMPH14,酱烧土豆丸,烧烤,8
A21M3YYEERMG3D,5,简直太赞了,1684363200,B00FGLYZKO,香菇排骨煲,汤品,26
A2SK2EJV61Z7S5,3,味道很正,1684363200,B00DQISQX6,跳水兔,其他,27
A3AYK1I6RAHYR1,5,简直太赞了,1684363200,B00F0XPJH6,红焖羊排,羊肉,30
A1QI6PI0HH4H0P,5,简直太赞了,1684363200,B00F0XPJH6,红焖羊排,羊肉,30
A3VRRMAMEKA85K,4,非常非常好吃,1684363200,B00F34YH5C,抓炒里脊,猪肉,17
A21M3YYEERMG3D,3,味道很正,1684363200,B00IC9X09O,红焖小土豆,素菜,9
A13N5BCT0EPLFE,5,简直太赞了,1684363200,B00I3MPDP4,蟹柳蔬菜沙拉,海鲜,14
A17YB3FU2LNI7W,5,简直太赞了,1684363200,B00I9M44E4,酥豌豆炒牛肉,牛肉,17
A3LYFRATW68EX1,4,非常非常好吃,1684363200,B00IBJ1XOE,素卤面,面,10
A39P2I94AC320Z,5,简直太赞了,1684363200,B00IQ3XNLQ,凉拌苤蓝丝,佐餐,8
AG5Q7ZGP26RAG,5,太美味了，强烈推荐！,1684363200,B006FYDKMA,劲爆鸡米花,烧烤,6
A2ASD4D4J73JPH,5,太美味了，强烈推荐！,1684363200,B007O2TG6Q,照烧鸡饭,主食,20
A1YWUJOPOWBX86,5,太美味了，强烈推荐！,1684363200,B00F38ELNG,肉馅炸面包,烧烤,8
A29736SKZFX9Z7,5,太美味了，强烈推荐！,1684363200,B0099JKR6U,黑椒芦笋牛扒,牛肉,24
A2ASD4D4J73JPH,5,太美味了，强烈推荐！,1684363200,B00C35F1G8,干贝焗菜花,素菜,13
A32BDGB3N12NTF,5,太美味了，强烈推荐！,1684363200,B00CDBTVM2,黄芪大枣茶,饮品,8
A3UEXFWSF3R2F8,4,非常非常好吃,1684363200,B00CDBTVM2,黄芪大枣茶,饮品,8
A2MLZ4NWSGL5G7,5,太美味了，强烈推荐！,1684363200,B00CDBTVM2,黄芪大枣茶,饮品,8
A2BF70S2H1MPON,5,太美味了，强烈推荐！,1684363200,B00D5OZQUC,清蒸草鱼,鱼,26
A2J36ULSDIZBU8,3,味道很正,1684363200,B00DGC8XEE,苹果斯达,其他,10
A1DK5AZMXS1QA3,3,味道很正,1684363200,B00DNUF7KW,糖排,猪肉,20
A3956O40ZZYFMY,5,太美味了，强烈推荐！,1684363200,B00DTOYIIE,肉燕,其他,16
A2IY9M330NKBW6,3,味道很正,1684363200,B00E1BYFP0,掉渣烧饼,饼,7
A3JVAMZICINDQ8,5,太美味了，强烈推荐！,1684363200,B008JSO21S,澄江藕韵,其他,10
A2ASD4D4J73JPH,3,味道很正,1684363200,B004126A1G,老上海熏鱼,鱼,35
A6MR51RMDAY9,5,太美味了，强烈推荐！,1684363200,B004PFF6EQ,蒸茄团,其他,16
A1YWUJOPOWBX86,5,太美味了，强烈推荐！,1684363200,B00FEC4B54,蒜香滋味骨,猪肉,18
A2U7YGHDZJ2HV9,2,有特色，好吃,1684363200,B00ESB6CV8,圣诞姜饼,饼,10
A853IU3HPURU,5,太美味了，强烈推荐！,1684363200,B00ESNKDHA,家常鱼香肉丝,鱼,18
A1YWUJOPOWBX86,5,太美味了，强烈推荐！,1684363200,B00FJ01MQC,东北酱茄条,素菜,9
A1HLHKO8HMZ9OG,5,太美味了，强烈推荐！,1684363200,B00FOILOSU,红烧兔肉,其他,20
A26N6ZLBVTZD1G,1,还算不错,1684363200,B00GCEVU3E,上海红烧肉,猪肉,20
A2IPJU07ZEDQXR,3,味道很正,1684363200,B00F49A3A4,杨梅蒸糕,其他,8
A279FUL12R7MBD,5,太美味了，强烈推荐！,1684363200,B00F49E8O6,五花肉烧茄干,猪肉,16
A6RCJJ1HCN84R,3,味道很正,1684363200,B00F49E8O6,五花肉烧茄干,猪肉,16
A2IPJU07ZEDQXR,3,味道很正,1684363200,B00F55HIRI,芹菜炒腊肉,猪肉,18
A1K0X738BHCA0C,5,太美味了，强烈推荐！,1684363200,B00F87ZUYG,大杏仁桃酥,其他,8
AGBFIQMV9L61Y,5,太美味了，强烈推荐！,1684363200,B00FDMV7IY,卡仕达布丁,其他,8
A1KBXBBIOC55MT,5,太美味了，强烈推荐！,1684363200,B00FKOYN40,杨汁甘露,饮品,8
A6T098A9B0GZC,1,还算不错,1684363200,B00GBUQXSG,山药汁,其他,8
A2MLZ4NWSGL5G7,3,味道很正,1684363200,B002QS5OQ4,肉松皮蛋豆腐,豆制品,15
A1HDAP6T69MIRS,2,有特色，好吃,1684363200,B002QS5OQ4,肉松皮蛋豆腐,豆制品,15
A2ASD4D4J73JPH,5,太美味了，强烈推荐！,1684363200,B002R2G97C,毛豆炒虾仁,海鲜,29
A3TFB8AFSU4KWN,5,太美味了，强烈推荐！,1684363200,B003RRW3BC,洋葱爆炒猪肝,猪肉,22
A3IZ91Z0FPEE8E,4,非常非常好吃,1684363200,B008BQG3RE,土豆焖鸡肉,鸡肉,19
AJKWF4W7QD4NS,5,太美味了，强烈推荐！,1684382400,B003B63FKW,果香鸡丁,鸡肉,25
A16QODENBJVUI1,5,太美味了，强烈推荐！,1684382400,B000MVN8GK,芝麻烤紫菜,烧烤,9
A281387UUS2IN5,4,简直太赞了,1684384000,B000LVIIUC,家常红烧带鱼,鱼,35
A1PHUCTJ9X9EHJ,4,非常非常好吃,1684398400,B004WOZ1F4,黑椒烤翅,烧烤,23
A3QLAOOTFEHCJI,3,味道很正,1684398400,B004ZISVRW,辣炒蛤蜊,海鲜,35
A25KKXUQQ0OLWB,5,简直太赞了,1684398400,B002L4BQ42,蒜泥小龙虾,海鲜,26
A20EEWWSFMZ1PN,4,非常非常好吃,1684398400,B003L4Q0UQ,凉拌蕨根粉,素菜,12
A2J9054RM0S9N0,3,家常菜，还不错,1684398400,B0021HAG5E,猪肝炒韭菜,猪肉,29
A3K0E9JKGAHI5T,4,尝过之后，不得不赞,1684398400,B0044BY98K,番茄鱼,鱼,19
A3SS6VRWCTB7V,4,尝过之后，不得不赞,1684398400,B0064YPSRG,橙鸭胸,鸭肉,28
A26LD9FQHTM8ZH,4,尝过之后，不得不赞,1684398400,B004ZISVRW,辣炒蛤蜊,海鲜,35
A1QPQFNR8CV62G,5,此味只应天上有！,1684398400,B005CZM5DI,香菠咕噜肉,猪肉,19
A1GD1G8XXPRYQ8,4,非常非常好吃,1684398400,B008BQG3RE,土豆焖鸡肉,鸡肉,19
AFV2584U13XP3,4,非常非常好吃,1684398400,B000IBUIS0,玫瑰花卷饺子,素菜,10
A25JJ3H3FWQRT1,5,简直太赞了,1684398400,B001GRVAUU,彩色印花蛋,蛋类,10
A16EAKILNT8A0E,3,味道很正,1684398400,B001N4PPWK,香菇扣三丝,素菜,18
A15C809ZYW2Z2G,4,非常非常好吃,1684398400,B008EQHT4M,金枪鱼饭团子,其他,26
AB1CKA6B849SP,4,非常非常好吃,1684398400,B007MJSPJA,拔丝地瓜,素菜,9
AQUWJQX67LB88,5,简直太赞了,1684398400,B008QTTGGG,傣味鱼皮,鱼,11
A3R6G9R9TCTXQ1,5,简直太赞了,1684398400,B008ZXSUO2,傣族泡酸鸡脚,鸡肉,20
A1WRXACOKPITBQ,4,非常非常好吃,1684398400,B0044BY98K,番茄鱼,鱼,19
A25JJ3H3FWQRT1,5,简直太赞了,1684398400,B004YLCI74,酱烧鸡棒槌,烧烤,19
AFV2584U13XP3,3,味道很正,1684398400,B005O718OQ,泰式煎鸡排,鸡肉,24
A2F9M70D2CYNZ1,5,简直太赞了,1684398400,B00F3WB7FM,马拉盏炒鱿鱼,海鲜,30
AM1L5X3URVWB,5,简直太赞了,1684398400,B009K0ZGJQ,豆腐皮烤菜卷,素菜,13
A3VJ86CORPCWD5,4,非常非常好吃,1684398400,B004BHEC8O,手撕包菜,素菜,10
A1MMQVAQE6A6OX,4,非常非常好吃,1684398400,B00BWJD4MO,拌香辣鸡丝,鸡肉,15
A28KB8C6617TYQ,5,简直太赞了,1684398400,B00D2GR3TK,香煎猪排,猪肉,19
A112J24DK2SD5B,2,有特色，好吃,1684398400,B00CO0LI5U,香炒猪肝,猪肉,18
AM1L5X3URVWB,4,非常非常好吃,1684398400,B00CO0LNIM,魔芋瓜条,素菜,8
AM1L5X3URVWB,3,味道很正,1684398400,B00D8VN1PY,干煸肥肠,猪肉,19
A2GKU7ZS8DIIG7,5,简直太赞了,1684398400,B00CGUCACI,红烧啤酒虾,海鲜,35
A3HFZTTD7QBAGW,4,非常非常好吃,1684398400,B00CO0LI5U,香炒猪肝,猪肉,18
A2INBK1B3JY07Q,5,简直太赞了,1684398400,B00CO0LI5U,香炒猪肝,猪肉,18
AYG1U47VFZ165,2,有特色，好吃,1684398400,B00CW8CTWU,鱼松木耳,素菜,15
A112J24DK2SD5B,2,有特色，好吃,1684398400,B00D1NBQ60,豆腐衣包肉,猪肉,18
A1SWXIWBKI78QI,2,有特色，好吃,1684398400,B00DIX2KFO,腊肉,猪肉,18
AM1L5X3URVWB,5,简直太赞了,1684398400,B00DNUF7KW,糖排,猪肉,20
A2F9M70D2CYNZ1,5,简直太赞了,1684398400,B00DVFR8QA,秘制叉烧肉,猪肉,18
A174WH0M2H3BRD,1,还算不错,1684398400,B00DAHSVYC,香菜陈皮鸭,鸭肉,37
ANCKD5NB8KEYQ,4,非常非常好吃,1684398400,B00DAHSVYC,香菜陈皮鸭,鸭肉,37
AT1BN1GUDL8Q1,5,简直太赞了,1684398400,B00DAHSVYC,香菜陈皮鸭,鸭肉,37
A3CGR6H3I971VP,2,有特色，好吃,1684398400,B00DAHSVYC,香菜陈皮鸭,鸭肉,37
